id,ahs_code,component_type,component_id,quantity,coefficient
10623,7.1.1.7,equipment,15,0.01286,
10624,7.1.1.8,labor,10,0.1,
10625,7.1.1.8,labor,15,0.05,
10626,7.1.1.8,labor,12,0.005,
10627,7.1.1.8,labor,13,0.002,
10628,7.1.1.8,material,1649,1.05,
10629,7.1.1.8,material,1646,0.004,
10630,7.1.1.8,material,117,0.096,
10631,7.1.1.8,equipment,15,0.01286,
10632,7.1.2.1,labor,10,0.0333,
10633,7.1.2.1,labor,15,0.0167,
10634,7.1.2.1,labor,13,0.0017,
10635,7.1.2.1,material,1650,2.5,
10636,7.1.2.1,material,15,1.2854,
10637,7.1.2.1,material,16,7.2244,
10638,7.1.2.2,labor,10,0.0333,
10639,7.1.2.2,labor,15,0.0167,
10640,7.1.2.2,labor,13,0.0017,
10641,7.1.2.2,material,1651,1.6667,
10642,7.1.2.2,material,15,1.9282,
10643,7.1.2.2,material,16,10.8366,
10644,7.1.2.3,labor,10,0.0333,
10645,7.1.2.3,labor,15,0.0167,
10646,7.1.2.3,labor,13,0.0017,
10647,7.1.2.3,material,1650,2.4,
10648,7.1.2.3,material,15,1.6282,
10649,7.1.2.3,material,16,9.1509,
10650,7.1.2.4,labor,10,0.0333,
10651,7.1.2.4,labor,15,0.0167,
10652,7.1.2.4,labor,13,0.0017,
10653,7.1.2.4,material,1651,1.6333,
10654,7.1.2.4,material,15,2.4423,
10655,7.1.2.4,material,16,13.7264,
10656,7.2.1.1,labor,10,1.05,
10657,7.2.1.1,labor,15,0.2625,
10658,7.2.1.1,labor,12,0.0263,
10659,7.2.1.1,labor,13,0.105,
10660,7.2.1.1,material,15,279.0,
10661,7.2.1.1,material,16,873.0,
10662,7.2.1.1,material,1652,909.0,
10663,7.2.1.1,material,18,195.0,
10664,7.2.1.1,material,12,0.0513,
10665,7.2.1.1,material,66,0.1237,
10666,7.2.1.1,equipment,31,0.1475,
10667,7.2.1.1,equipment,80,0.7554,
10668,7.2.1.2,labor,10,1.1,
10669,7.2.1.2,labor,15,0.275,
10670,7.2.1.2,labor,12,0.0275,
10671,7.2.1.2,labor,13,0.11,
10672,7.2.1.2,material,15,279.0,
10673,7.2.1.2,material,16,873.0,
10674,7.2.1.2,material,1652,909.0,
10675,7.2.1.2,material,18,195.0,
10676,7.2.1.2,material,12,0.0177,
10677,7.2.1.2,material,1653,0.2546,
10678,7.2.1.2,material,66,0.1355,
10679,7.2.1.2,equipment,31,0.1475,
10680,7.2.1.2,equipment,80,0.7554,
10681,7.2.1.2,equipment,36,0.0861,
10682,7.2.1.3,labor,10,0.42,
10683,7.2.1.3,labor,15,0.105,
10684,7.2.1.3,labor,12,0.0105,
10685,7.2.1.3,labor,13,0.042,
10686,7.2.1.3,material,1654,1.02,
10687,7.2.1.3,material,12,0.0513,
10688,7.2.1.3,material,66,0.1237,
10689,7.2.1.4,labor,10,0.44,
10690,7.2.1.4,labor,15,0.11,
10691,7.2.1.4,labor,12,0.011,
10692,7.2.1.4,labor,13,0.044,
10693,7.2.1.4,material,1654,1.02,
10694,7.2.1.4,material,12,0.0513,
10695,7.2.1.4,material,1653,0.2546,
10696,7.2.1.4,material,66,0.1237,
10697,7.2.1.4,equipment,36,0.0861,
10698,7.2.2.1,labor,10,1.23,
10699,7.2.2.1,labor,15,0.2875,
10700,7.2.2.1,labor,12,0.0288,
10701,7.2.2.1,labor,13,0.123,
10702,7.2.2.1,material,15,383.0,
10703,7.2.2.1,material,16,764.0,
10704,7.2.2.1,material,1652,934.0,
10705,7.2.2.1,material,18,195.0,
10706,7.2.2.1,material,12,0.0324,
10707,7.2.2.1,material,1653,0.2546,
10708,7.2.2.1,material,66,0.1486,
10709,7.2.2.1,material,1655,0.625,
10710,7.2.2.1,material,1656,1.3333,
10711,7.2.2.1,material,1657,0.5556,
10712,7.2.2.1,material,1658,1.2,
10713,7.2.2.1,equipment,31,0.1475,
10714,7.2.2.1,equipment,80,0.7568,
10715,7.2.2.1,equipment,36,0.0861,
10716,7.2.2.1,equipment,28,0.0068,
10717,7.2.2.2,labor,10,1.28,
10718,7.2.2.2,labor,15,0.3,
10719,7.2.2.2,labor,12,0.03,
10720,7.2.2.2,labor,13,0.128,
10721,7.2.2.2,material,15,428.0,
10722,7.2.2.2,material,16,731.0,
10723,7.2.2.2,material,1652,930.0,
10724,7.2.2.2,material,18,195.0,
10725,7.2.2.2,material,12,0.0252,
10726,7.2.2.2,material,1653,0.2546,
10727,7.2.2.2,material,66,0.1159,
10728,7.2.2.2,material,1655,0.625,
10729,7.2.2.2,material,1656,1.0,
10730,7.2.2.2,material,1657,0.4167,
10731,7.2.2.2,material,1659,38.7836,
10732,7.2.2.2,material,1660,6.629,
10733,7.2.2.2,material,1658,1.2,
10734,7.2.2.2,equipment,31,0.1475,
10735,7.2.2.2,equipment,80,0.9448,
10736,7.2.2.2,equipment,36,0.0861,
10737,7.2.2.2,equipment,28,0.0072,
10738,7.2.2.3,labor,10,0.46,
10739,7.2.2.3,labor,15,0.115,
10740,7.2.2.3,labor,12,0.0115,
10741,7.2.2.3,labor,13,0.046,
10742,7.2.2.3,material,1661,1.02,
10743,7.2.2.3,material,12,0.0324,
10744,7.2.2.3,material,1653,0.2546,
10745,7.2.2.3,material,66,0.1486,
10746,7.2.2.3,material,1655,0.625,
10747,7.2.2.3,material,1656,1.3333,
10748,7.2.2.3,material,1657,0.5556,
10749,7.2.2.3,equipment,36,0.0861,
10750,7.2.2.3,equipment,28,0.0068,
10751,7.2.2.4,labor,10,0.48,
10752,7.2.2.4,labor,15,0.12,
10753,7.2.2.4,labor,12,0.012,
10754,7.2.2.4,labor,13,0.048,
10755,7.2.2.4,material,1662,1.02,
10756,7.2.2.4,material,12,0.0252,
10757,7.2.2.4,material,1653,0.2546,
10758,7.2.2.4,material,66,0.1159,
10759,7.2.2.4,material,1655,0.625,
10760,7.2.2.4,material,1656,1.0,
10761,7.2.2.4,material,1657,0.4167,
10762,7.2.2.4,material,1659,38.7836,
10763,7.2.2.4,material,1660,6.629,
10764,7.2.2.4,equipment,36,0.0861,
10765,7.2.2.4,equipment,28,0.0072,
10766,7.3.1,labor,10,0.2008,
10767,7.3.1,labor,13,0.01,
10768,7.3.1,material,1663,0.221,
10769,7.3.1,material,1664,0.321,
10770,7.3.1,material,15,9.87,
10771,7.3.1,material,63,62.83,
10772,7.3.1,equipment,1,0.0096,
10773,7.3.1,equipment,81,0.0201,
10774,7.3.1,equipment,82,0.0201,
10775,7.3.1,equipment,2,0.2589,
10776,7.3.1,equipment,83,0.137,
10777,7.3.1,equipment,84,0.0135,
10778,7.3.1,equipment,85,0.0058,
10779,7.3.2,labor,10,0.2008,
10780,7.3.2,labor,13,0.01,
10781,7.3.2,material,1663,0.389,
10782,7.3.2,material,1664,0.273,
10783,7.3.2,material,15,9.45,
10784,7.3.2,material,63,57.68,
10785,7.3.2,equipment,1,0.0096,
10786,7.3.2,equipment,81,0.0201,
10787,7.3.2,equipment,82,0.0201,
10788,7.3.2,equipment,2,0.2589,
10789,7.3.2,equipment,83,0.11,
10790,7.3.2,equipment,84,0.0108,
10791,7.3.2,equipment,85,0.0046,
10792,8.1.1.1,labor,10,0.0976,
10793,8.1.1.1,labor,15,0.0976,
10794,8.1.1.1,labor,13,0.0049,
10795,8.1.1.1,material,1665,0.025,
10796,8.1.1.1,material,1666,0.05,
10797,8.1.1.1,material,1667,0.8333,
10798,8.1.1.1,equipment,59,0.0976,
10799,8.1.1.2,labor,10,0.1131,
10800,8.1.1.2,labor,15,0.1131,
10801,8.1.1.2,labor,13,0.0057,
10802,8.1.1.2,material,1665,0.025,
10803,8.1.1.2,material,1666,0.05,
10804,8.1.1.2,material,1668,0.8333,
10805,8.1.1.2,equipment,59,0.1131,
10806,8.1.1.3,labor,10,0.1251,
10807,8.1.1.3,labor,15,0.1251,
10808,8.1.1.3,labor,13,0.0063,
10809,8.1.1.3,material,1665,0.0325,
10810,8.1.1.3,material,1666,0.065,
10811,8.1.1.3,material,1669,0.8333,
10812,8.1.1.3,equipment,59,0.1251,
10813,8.1.1.4,labor,10,0.1359,
10814,8.1.1.4,labor,15,0.1359,
10815,8.1.1.4,labor,13,0.0068,
10816,8.1.1.4,material,1665,0.0325,
10817,8.1.1.4,material,1666,0.065,
10818,8.1.1.4,material,1670,0.8333,
10819,8.1.1.4,equipment,59,0.1359,
10820,8.1.1.5,labor,10,0.1424,
10821,8.1.1.5,labor,15,0.1424,
10822,8.1.1.5,labor,13,0.0071,
10823,8.1.1.5,material,1665,0.0325,
10824,8.1.1.5,material,1666,0.065,
10825,8.1.1.5,material,1671,0.8333,
10826,8.1.1.5,equipment,59,0.1424,
10827,8.1.1.6,labor,10,0.1481,
10828,8.1.1.6,labor,15,0.1481,
10829,8.1.1.6,labor,13,0.0074,
10830,8.1.1.6,material,1665,0.0395,
10831,8.1.1.6,material,1666,0.079,
10832,8.1.1.6,material,1672,0.8333,
10833,8.1.1.6,equipment,59,0.1481,
10834,8.1.1.7,labor,10,0.1986,
10835,8.1.1.7,labor,15,0.1986,
10836,8.1.1.7,labor,13,0.009,
10837,8.1.1.7,material,1665,0.0395,
10838,8.1.1.7,material,1666,0.079,
10839,8.1.1.7,material,1673,0.8333,
10840,8.1.1.7,equipment,59,0.1986,
10841,8.1.1.8,labor,10,0.2035,
10842,8.1.1.8,labor,15,0.2035,
10843,8.1.1.8,labor,13,0.0102,
10844,8.1.1.8,material,1665,0.0395,
10845,8.1.1.8,material,1666,0.079,
10846,8.1.1.8,material,1674,0.8333,
10847,8.1.1.8,equipment,59,0.2035,
10848,8.1.1.9,labor,10,0.2158,
10849,8.1.1.9,labor,15,0.2158,
10850,8.1.1.9,labor,13,0.0108,
10851,8.1.1.9,material,1665,0.0445,
10852,8.1.1.9,material,1666,0.089,
10853,8.1.1.9,material,1675,0.8333,
10854,8.1.1.9,equipment,59,0.2158,
10855,8.1.1.10,labor,10,0.216,
10856,8.1.1.10,labor,15,0.216,
10857,8.1.1.10,labor,13,0.0108,
10858,8.1.1.10,material,1665,0.0445,
10859,8.1.1.10,material,1666,0.089,
10860,8.1.1.10,material,1676,0.8333,
10861,8.1.1.10,equipment,59,0.216,
10862,8.1.1.11,labor,10,0.2184,
10863,8.1.1.11,labor,15,0.2184,
10864,8.1.1.11,labor,13,0.0109,
10865,8.1.1.11,material,1665,0.0445,
10866,8.1.1.11,material,1666,0.089,
10867,8.1.1.11,material,1677,0.8333,
10868,8.1.1.11,equipment,59,0.2184,
10869,8.1.1.12,labor,10,0.2202,
10870,8.1.1.12,labor,15,0.2202,
10871,8.1.1.12,labor,13,0.011,
10872,8.1.1.12,material,1665,0.055,
10873,8.1.1.12,material,1666,0.11,
10874,8.1.1.12,material,1678,0.8333,
10875,8.1.1.12,equipment,59,0.2202,
10876,8.1.1.13,labor,10,0.9045,
10877,8.1.1.13,labor,15,0.2261,
10878,8.1.1.13,labor,13,0.0452,
10879,8.1.1.13,material,1665,0.0545,
10880,8.1.1.13,material,1666,0.109,
10881,8.1.1.13,material,1679,0.8333,
10882,8.1.1.13,equipment,59,0.2261,
10883,8.1.1.14,labor,10,0.9525,
10884,8.1.1.14,labor,15,0.2381,
10885,8.1.1.14,labor,13,0.0476,
10886,8.1.1.14,material,1665,0.0545,
10887,8.1.1.14,material,1666,0.109,
10888,8.1.1.14,material,1680,0.8333,
10889,8.1.1.14,equipment,59,0.2381,
10890,8.1.1.15,labor,10,0.9651,
10891,8.1.1.15,labor,15,0.2413,
10892,8.1.1.15,labor,13,0.0483,
10893,8.1.1.15,material,1665,0.0665,
10894,8.1.1.15,material,1666,0.133,
10895,8.1.1.15,material,1681,0.8333,
10896,8.1.1.15,equipment,59,0.2413,
10897,8.1.1.16,labor,10,0.9841,
10898,8.1.1.16,labor,15,0.246,
10899,8.1.1.16,labor,13,0.0492,
10900,8.1.1.16,material,1665,0.0665,
10901,8.1.1.16,material,1666,0.133,
10902,8.1.1.16,material,1682,0.8333,
10903,8.1.1.16,equipment,59,0.246,
10904,8.1.1.17,labor,10,1.1034,
10905,8.1.1.17,labor,15,0.2758,
10906,8.1.1.17,labor,13,0.0552,
10907,8.1.1.17,material,1665,0.077,
10908,8.1.1.17,material,1666,0.154,
10909,8.1.1.17,material,1683,0.8333,
10910,8.1.1.17,equipment,59,0.2758,
10911,8.1.1.18,labor,10,1.1259,
10912,8.1.1.18,labor,15,0.2815,
10913,8.1.1.18,labor,13,0.0563,
10914,8.1.1.18,material,1665,0.077,
10915,8.1.1.18,material,1666,0.154,
10916,8.1.1.18,material,1684,0.8333,
10917,8.1.1.18,equipment,59,0.2815,
10918,8.1.1.19,labor,10,1.2795,
10919,8.1.1.19,labor,15,0.3199,
10920,8.1.1.19,labor,13,0.064,
10921,8.1.1.19,material,1665,0.0885,
10922,8.1.1.19,material,1666,0.1779,
10923,8.1.1.19,material,1685,0.8333,
10924,8.1.1.19,equipment,59,0.3199,
10925,8.1.1.20,labor,10,1.1408,
10926,8.1.1.20,labor,15,0.2852,
10927,8.1.1.20,labor,13,0.057,
10928,8.1.1.20,material,1665,0.096,
10929,8.1.1.20,material,1666,0.192,
10930,8.1.1.20,material,1686,0.8333,
10931,8.1.1.20,equipment,59,0.2852,
10932,8.1.1.21,labor,10,1.2919,
10933,8.1.1.21,labor,15,0.323,
10934,8.1.1.21,labor,13,0.0646,
10935,8.1.1.21,material,1665,0.0955,
10936,8.1.1.21,material,1666,0.191,
10937,8.1.1.21,material,1687,0.8333,
10938,8.1.1.21,equipment,59,0.323,
10939,8.1.1.22,labor,10,1.2956,
10940,8.1.1.22,labor,15,0.3239,
10941,8.1.1.22,labor,13,0.0648,
10942,8.1.1.22,material,1665,0.0955,
10943,8.1.1.22,material,1666,0.191,
10944,8.1.1.22,material,1688,0.8333,
10945,8.1.1.22,equipment,59,0.3239,
10946,8.1.1.23,labor,10,1.3267,
10947,8.1.1.23,labor,15,0.3317,
10948,8.1.1.23,labor,13,0.0663,
10949,8.1.1.23,material,1665,0.0995,
10950,8.1.1.23,material,1666,0.199,
10951,8.1.1.23,material,1689,0.8333,
10952,8.1.1.23,equipment,59,0.3317,
10953,8.1.1.24,labor,10,1.3469,
10954,8.1.1.24,labor,15,0.3367,
10955,8.1.1.24,labor,13,0.0673,
10956,8.1.1.24,material,1665,0.0985,
10957,8.1.1.24,material,1666,0.197,
10958,8.1.1.24,material,1690,0.8333,
10959,8.1.1.24,equipment,59,0.3367,
10960,8.1.1.25,labor,10,1.3488,
10961,8.1.1.25,labor,15,0.3372,
10962,8.1.1.25,labor,13,0.0674,
10963,8.1.1.25,material,1665,0.1125,
10964,8.1.1.25,material,1666,0.225,
10965,8.1.1.25,material,1691,0.8333,
10966,8.1.1.25,equipment,59,0.3372,
10967,8.1.1.26,labor,10,1.3649,
10968,8.1.1.26,labor,15,0.3412,
10969,8.1.1.26,labor,13,0.0682,
10970,8.1.1.26,material,1665,0.1125,
10971,8.1.1.26,material,1666,0.225,
10972,8.1.1.26,material,1692,0.8333,
10973,8.1.1.26,equipment,59,0.3412,
10974,8.1.1.27,labor,10,1.3788,
10975,8.1.1.27,labor,15,0.3447,
10976,8.1.1.27,labor,13,0.0689,
10977,8.1.1.27,material,1665,0.1725,
10978,8.1.1.27,material,1666,0.345,
10979,8.1.1.27,material,1693,0.8333,
10980,8.1.1.27,equipment,59,0.3447,
10981,8.1.2.1,labor,10,0.0976,
10982,8.1.2.1,labor,15,0.0976,
10983,8.1.2.1,labor,13,0.0049,
10984,8.1.2.1,material,1694,0.025,
10985,8.1.2.1,material,1666,0.05,
10986,8.1.2.1,material,1667,0.8333,
10987,8.1.2.1,equipment,59,0.0976,
10988,8.1.2.2,labor,10,0.1131,
10989,8.1.2.2,labor,15,0.1131,
10990,8.1.2.2,labor,13,0.0057,
10991,8.1.2.2,material,1694,0.025,
10992,8.1.2.2,material,1666,0.05,
10993,8.1.2.2,material,1668,0.8333,
10994,8.1.2.2,equipment,59,0.1131,
10995,8.1.2.3,labor,10,0.1251,
10996,8.1.2.3,labor,15,0.1251,
10997,8.1.2.3,labor,13,0.0063,
10998,8.1.2.3,material,1694,0.0325,
10999,8.1.2.3,material,1666,0.065,
11000,8.1.2.3,material,1669,0.8333,
11001,8.1.2.3,equipment,59,0.1251,
11002,8.1.2.4,labor,10,0.1359,
11003,8.1.2.4,labor,15,0.1359,
11004,8.1.2.4,labor,13,0.0068,
11005,8.1.2.4,material,1694,0.0325,
11006,8.1.2.4,material,1666,0.065,
11007,8.1.2.4,material,1670,0.8333,
11008,8.1.2.4,equipment,59,0.1359,
11009,8.1.2.5,labor,10,0.1424,
11010,8.1.2.5,labor,15,0.1424,
11011,8.1.2.5,labor,13,0.0071,
11012,8.1.2.5,material,1694,0.0325,
11013,8.1.2.5,material,1666,0.065,
11014,8.1.2.5,material,1671,0.8333,
11015,8.1.2.5,equipment,59,0.1424,
11016,8.1.2.6,labor,10,0.1481,
11017,8.1.2.6,labor,15,0.1481,
11018,8.1.2.6,labor,13,0.0074,
11019,8.1.2.6,material,1694,0.0395,
11020,8.1.2.6,material,1666,0.079,
11021,8.1.2.6,material,1672,0.8333,
11022,8.1.2.6,equipment,59,0.1481,
11023,8.1.2.7,labor,10,0.1986,
11024,8.1.2.7,labor,15,0.1986,
11025,8.1.2.7,labor,13,0.0099,
11026,8.1.2.7,material,1694,0.0395,
11027,8.1.2.7,material,1666,0.079,
11028,8.1.2.7,material,1673,0.8333,
11029,8.1.2.7,equipment,59,0.1986,
11030,8.1.2.8,labor,10,0.2035,
11031,8.1.2.8,labor,15,0.2035,
11032,8.1.2.8,labor,13,0.0102,
11033,8.1.2.8,material,1694,0.0395,
11034,8.1.2.8,material,1666,0.079,
11035,8.1.2.8,material,1674,0.8333,
11036,8.1.2.8,equipment,59,0.2035,
11037,8.1.2.9,labor,10,0.2158,
11038,8.1.2.9,labor,15,0.2158,
11039,8.1.2.9,labor,13,0.0108,
11040,8.1.2.9,material,1694,0.0445,
11041,8.1.2.9,material,1666,0.089,
11042,8.1.2.9,material,1675,0.8333,
11043,8.1.2.9,equipment,59,0.2158,
11044,8.1.2.10,labor,10,0.216,
11045,8.1.2.10,labor,15,0.216,
11046,8.1.2.10,labor,13,0.0108,
11047,8.1.2.10,material,1694,0.0445,
11048,8.1.2.10,material,1666,0.089,
11049,8.1.2.10,material,1676,0.8333,
11050,8.1.2.10,equipment,59,0.216,
11051,8.1.2.11,labor,10,0.2184,
11052,8.1.2.11,labor,15,0.2184,
11053,8.1.2.11,labor,13,0.0109,
11054,8.1.2.11,material,1694,0.0445,
11055,8.1.2.11,material,1666,0.089,
11056,8.1.2.11,material,1677,0.8333,
11057,8.1.2.11,equipment,59,0.2184,
11058,8.1.2.12,labor,10,0.2202,
11059,8.1.2.12,labor,15,0.2202,
11060,8.1.2.12,labor,13,0.011,
11061,8.1.2.12,material,1694,0.055,
11062,8.1.2.12,material,1666,0.11,
11063,8.1.2.12,material,1678,0.8333,
11064,8.1.2.12,equipment,59,0.2202,
11065,8.1.2.13,labor,10,0.9045,
11066,8.1.2.13,labor,15,0.2261,
11067,8.1.2.13,labor,13,0.0452,
11068,8.1.2.13,material,1694,0.0545,
11069,8.1.2.13,material,1666,0.109,
11070,8.1.2.13,material,1679,0.8333,
11071,8.1.2.13,equipment,59,0.2261,
11072,8.1.2.14,labor,10,0.9525,
11073,8.1.2.14,labor,15,0.2381,
11074,8.1.2.14,labor,13,0.0476,
11075,8.1.2.14,material,1694,0.0545,
11076,8.1.2.14,material,1666,0.109,
11077,8.1.2.14,material,1680,0.8333,
11078,8.1.2.14,equipment,59,0.2381,
11079,8.1.2.15,labor,10,0.9651,
11080,8.1.2.15,labor,15,0.2413,
11081,8.1.2.15,labor,13,0.0483,
11082,8.1.2.15,material,1694,0.0665,
11083,8.1.2.15,material,1666,0.133,
11084,8.1.2.15,material,1681,0.8333,
11085,8.1.2.15,equipment,59,0.2413,
11086,8.1.2.16,labor,10,0.9841,
11087,8.1.2.16,labor,15,0.246,
11088,8.1.2.16,labor,13,0.0492,
11089,8.1.2.16,material,1694,0.0665,
11090,8.1.2.16,material,1666,0.133,
11091,8.1.2.16,material,1682,0.8333,
11092,8.1.2.16,equipment,59,0.246,
11093,8.1.2.17,labor,10,1.1034,
11094,8.1.2.17,labor,15,0.2758,
11095,8.1.2.17,labor,13,0.0552,
11096,8.1.2.17,material,1694,0.077,
11097,8.1.2.17,material,1666,0.154,
11098,8.1.2.17,material,1683,0.8333,
11099,8.1.2.17,equipment,59,0.2758,
11100,8.1.2.18,labor,10,1.1259,
11101,8.1.2.18,labor,15,0.2815,
11102,8.1.2.18,labor,13,0.0563,
11103,8.1.2.18,material,1694,0.077,
11104,8.1.2.18,material,1666,0.154,
11105,8.1.2.18,material,1684,0.8333,
11106,8.1.2.18,equipment,59,0.2815,
11107,8.1.2.19,labor,10,1.2795,
11108,8.1.2.19,labor,15,0.3199,
11109,8.1.2.19,labor,13,0.064,
11110,8.1.2.19,material,1694,0.0885,
11111,8.1.2.19,material,1666,0.177,
11112,8.1.2.19,material,1685,0.8333,
11113,8.1.2.19,equipment,59,0.3199,
11114,8.1.2.20,labor,10,1.1408,
11115,8.1.2.20,labor,15,0.2852,
11116,8.1.2.20,labor,13,0.057,
11117,8.1.2.20,material,1694,0.096,
11118,8.1.2.20,material,1666,0.192,
11119,8.1.2.20,material,1686,0.8333,
11120,8.1.2.20,equipment,59,0.2852,
11121,8.1.2.21,labor,10,1.2919,
11122,8.1.2.21,labor,15,0.323,
11123,8.1.2.21,labor,13,0.0646,
11124,8.1.2.21,material,1694,0.0955,
11125,8.1.2.21,material,1666,0.191,
11126,8.1.2.21,material,1687,0.8333,
11127,8.1.2.21,equipment,59,0.323,
11128,8.1.2.22,labor,10,1.2956,
11129,8.1.2.22,labor,15,0.3239,
11130,8.1.2.22,labor,13,0.0648,
11131,8.1.2.22,material,1694,0.0955,
11132,8.1.2.22,material,1666,0.191,
11133,8.1.2.22,material,1688,0.8333,
11134,8.1.2.22,equipment,59,0.3239,
11135,8.1.2.23,labor,10,1.3267,
11136,8.1.2.23,labor,15,0.3317,
11137,8.1.2.23,labor,13,0.0663,
11138,8.1.2.23,material,1694,0.0995,
11139,8.1.2.23,material,1666,0.199,
11140,8.1.2.23,material,1689,0.8333,
11141,8.1.2.23,equipment,59,0.3317,
11142,8.1.2.24,labor,10,1.3469,
11143,8.1.2.24,labor,15,0.3367,
11144,8.1.2.24,labor,13,0.0673,
11145,8.1.2.24,material,1694,0.0985,
11146,8.1.2.24,material,1666,0.197,
11147,8.1.2.24,material,1690,0.8333,
11148,8.1.2.24,equipment,59,0.3367,
11149,8.1.2.25,labor,10,1.3488,
11150,8.1.2.25,labor,15,0.3372,
11151,8.1.2.25,labor,13,0.0674,
11152,8.1.2.25,material,1694,0.1125,
11153,8.1.2.25,material,1666,0.225,
11154,8.1.2.25,material,1691,0.8333,
11155,8.1.2.25,equipment,59,0.3372,
11156,8.1.2.26,labor,10,1.3649,
11157,8.1.2.26,labor,15,0.3412,
11158,8.1.2.26,labor,13,0.0682,
11159,8.1.2.26,material,1694,0.1125,
11160,8.1.2.26,material,1666,0.225,
11161,8.1.2.26,material,1692,0.8333,
11162,8.1.2.26,equipment,59,0.3412,
11163,8.1.2.27,labor,10,1.3788,
11164,8.1.2.27,labor,15,0.3447,
11165,8.1.2.27,labor,13,0.0689,
11166,8.1.2.27,material,1694,0.1725,
11167,8.1.2.27,material,1666,0.345,
11168,8.1.2.27,material,1693,0.8333,
11169,8.1.2.27,equipment,59,0.3447,
11170,8.1.3.1,labor,10,0.0357,
11171,8.1.3.1,labor,15,0.0357,
11172,8.1.3.1,labor,13,0.0018,
11173,8.1.3.1,material,1695,1.6667,
11174,8.1.3.2,labor,10,0.0794,
11175,8.1.3.2,labor,15,0.0397,
11176,8.1.3.2,labor,13,0.004,
11177,8.1.3.2,material,1696,1.6667,
11178,8.1.3.3,labor,10,0.0873,
11179,8.1.3.3,labor,15,0.0437,
11180,8.1.3.3,labor,13,0.0044,
11181,8.1.3.3,material,1697,1.6667,
11182,8.1.3.4,labor,10,0.1032,
11183,8.1.3.4,labor,15,0.0516,
11184,8.1.3.4,labor,13,0.0052,
11185,8.1.3.4,material,1698,1.6667,
11186,8.1.3.5,labor,10,0.0722,
11187,8.1.3.5,labor,15,0.0722,
11188,8.1.3.5,labor,13,0.0036,
11189,8.1.3.5,material,1699,1.6667,
11190,8.1.3.6,labor,10,0.0714,
11191,8.1.3.6,labor,15,0.0357,
11192,8.1.3.6,labor,13,0.0036,
11193,8.1.3.6,material,1700,1.6667,
11194,8.1.3.7,labor,10,0.0952,
11195,8.1.3.7,labor,15,0.0476,
11196,8.1.3.7,labor,13,0.0048,
11197,8.1.3.7,material,1701,1.6667,
11198,8.1.3.8,labor,10,0.0654,
11199,8.1.3.8,labor,15,0.0654,
11200,8.1.3.8,labor,13,0.0033,
11201,8.1.3.8,material,1701,1.6667,
11202,8.1.3.8,equipment,86,0.0654,
11203,8.1.3.9,labor,10,0.0732,
11204,8.1.3.9,labor,15,0.0732,
11205,8.1.3.9,labor,13,0.0037,
11206,8.1.3.9,material,1702,1.6667,
11207,8.1.3.9,equipment,86,0.0732,
11208,8.1.3.10,labor,10,0.0838,
11209,8.1.3.10,labor,15,0.0838,
11210,8.1.3.10,labor,13,0.0042,
11211,8.1.3.10,material,1703,1.6667,
11212,8.1.3.10,equipment,86,0.0838,
11213,8.1.3.11,labor,10,0.339,
11214,8.1.3.11,labor,15,0.339,
11215,8.1.3.11,labor,12,0.034,
11216,8.1.3.11,labor,13,0.011,
11217,8.1.3.11,material,1704,10.0,
11218,8.1.3.11,material,1705,2.6,
11219,8.2.1,labor,10,0.019,
11220,8.2.1,labor,15,0.019,
11221,8.2.1,labor,13,0.001,
11222,8.2.1,material,1694,0.01,
11223,8.2.1,material,1666,0.01,
11224,8.2.1,material,1706,0.0156,
11225,8.2.1,material,1707,1.0,
11226,8.2.2,labor,10,0.0214,
11227,8.2.2,labor,15,0.0214,
11228,8.2.2,labor,13,0.0011,
11229,8.2.2,material,1694,0.015,
11230,8.2.2,material,1666,0.015,
11231,8.2.2,material,1706,0.0203,
11232,8.2.2,material,1708,1.0,
11233,8.2.3,labor,10,0.05,
11234,8.2.3,labor,15,0.025,
11235,8.2.3,labor,13,0.0025,
11236,8.2.3,material,1694,0.015,
11237,8.2.3,material,1666,0.015,
11238,8.2.3,material,1706,0.0385,
11239,8.2.3,material,1709,1.0,
11240,8.2.4,labor,10,0.0459,
11241,8.2.4,labor,15,0.0459,
11242,8.2.4,labor,13,0.0023,
11243,8.2.4,material,1694,0.02,
11244,8.2.4,material,1666,0.02,
11245,8.2.4,material,1706,0.0622,
11246,8.2.4,material,1710,1.0,
11247,8.2.4,equipment,86,0.0459,
11248,8.2.5,labor,10,0.0582,
11249,8.2.5,labor,15,0.0582,
11250,8.2.5,labor,13,0.0029,
11251,8.2.5,material,1694,0.03,
11252,8.2.5,material,1666,0.03,
11253,8.2.5,material,1706,0.1106,
11254,8.2.5,material,1711,2.0,
11255,8.2.5,equipment,86,0.0582,
11256,8.2.6,labor,10,0.0641,
11257,8.2.6,labor,15,0.0641,
11258,8.2.6,labor,13,0.0032,
11259,8.2.6,material,1694,0.04,
11260,8.2.6,material,1666,0.04,
11261,8.2.6,material,1706,0.1357,
11262,8.2.6,material,1712,2.0,
11263,8.2.6,equipment,86,0.0641,
11264,8.2.7,labor,10,0.0476,
11265,8.2.7,labor,15,0.0238,
11266,8.2.7,labor,13,0.0024,
11267,8.2.7,material,1694,0.015,
11268,8.2.7,material,1666,0.015,
11269,8.2.7,material,1706,0.0311,
11270,8.2.7,material,1713,1.0,
